,Submission,Title,Cited
1553,1554,A Graph Fusion Approach for Cross-Lingual Machine Reading Comprehension,-1
616,617,Proportionality in Approval-Based Participatory Budgeting,-1
621,622,A Pair-Approximation Method for Modelling the Dynamics of Multi-Agent Stochastic Games,-1
624,625,Strategyproofness and Proportionality in Party-Approval Multiwinner Elections,-1
875,876,Dream to Generalize: Zero-Shot Model-Based Reinforcement Learning for Unseen Visual Distractions,-1
872,873,Graph Knows Unknowns: Reformulate Zero-Shot Learning as Sample-Level Graph Recognition,-1
1337,1338,Learning Control Policies for Stochastic Systems with Reach-Avoid Guarantees,-1
1538,1539,Adversarial Self-Attention for Language Understanding,-1
1537,1538,Zero-Shot Face-Based Voice Conversion: Bottleneck-Free Speech Disentanglement in the Real-World Scenario,-1
1536,1537,Towards Reliable Neural Machine Translation with Consistency-Aware Meta-Learning,-1
646,647,Optimal Pricing Schemes for Identical Items with Time-Sensitive Buyers,-1
1486,1487,A Disentangled-Attention Based Framework with Persona-Aware Prompt Learning for Dialogue Generation,-1
1485,1486,Selective Knowledge Distillation for Non-Autoregressive Neural Machine Translation,-1
1484,1485,LADA-Trans-NER: Adaptive Efficient Transformer for Chinese Named Entity Recognition Using Lexicon-Attention and Data-Augmentation,-1
762,763,Equi-Tuning: Group Equivariant Fine-Tuning of Pretrained Models,-1
1386,1387,AC-Band: A Combinatorial Bandit-Based Approach to Algorithm Configuration,-1
1435,1436,On the Effectiveness of Parameter-Efficient Fine-Tuning,-1
1434,1435,MIGA: A Unified Multi-Task Generation Framework for Conversational Text-to-SQL,-1
795,796,Global Convergence of Two-Timescale Actor-Critic for Solving Linear Quadratic Regulator,-1
1431,1432,Real or Fake Text?: Investigating Human Ability to Detect Boundaries between Human-Written and Machine-Generated Text,-1
794,795,The Sufficiency of Off-Policyness and Soft Clipping: PPO Is Still Insufficient according to an Off-Policy Measure,-1
753,754,Meta-Learning for Simple Regret Minimization,-1
1428,1429,Domain-Adapted Dependency Parsing for Cross-Domain Named Entity Recognition,-1
1390,1391,A Proof That Using Crossover Can Guarantee Exponential Speed-Ups in Evolutionary Multi-Objective Optimisation,-1
1391,1392,Runtime Analysis for the NSGA-II: Provable Speed-Ups from Crossover,-1
1425,1426,Prompt-Augmented Linear Probing: Scaling beyond the Limit of Few-Shot In-Context Learners,-1
758,759,Towards Efficient and Domain-Agnostic Evasion Attack with High-Dimensional Categorical Inputs,-1
759,760,Fairness and Welfare Quantification for Regret in Multi-Armed Bandits,-1
1422,1423,Learn from Yesterday: A Semi-supervised Continual Learning Method for Supervision-Limited Text-to-SQL Task Streams,-1
1420,1421,Preference-Controlled Multi-Objective Reinforcement Learning for Conditional Text Generation,-1
741,742,Quality-Aware Self-Training on Differentiable Synthesis of Rare Relational Data,-1
1419,1420,Learning to Memorize Entailment and Discourse Relations for Persona-Consistent Dialogues,-1
793,794,Supervised Contrastive Few-Shot Learning for High-Frequency Time Series,-1
1416,1417,Adversarial Word Dilution as Text Data Augmentation in Low-Resource Regime,-1
765,766,An Improved Algorithm for Online Min-Sum Set Cover,-1
1414,1415,Leveraging Modality-Specific Representations for Audio-Visual Speech Recognition via Reinforcement Learning,-1
790,791,CF-ViT: A General Coarse-to-Fine Method for Vision Transformer,-1
1412,1413,Zero-Shot Cross-Lingual Event Argument Extraction with Language-Oriented Prefix-Tuning,-1
768,769,Fully-Dynamic Decision Trees,-1
769,770,Scalable Theory-Driven Regularization of Scene Graph Generation Models,-1
771,772,Semantic-Enhanced Image Clustering,-1
772,773,RePreM: Representation Pre-training with Masked Model for Reinforcement Learning,-1
1406,1407,Structured Case-Based Reasoning for Inference-Time Adaptation of Text-to-SQL Parsers,-1
1396,1397,Large-State Reinforcement Learning for Hyper-Heuristics,-1
1404,1405,A Generalized Scalarization Method for Evolutionary Multi-Objective Optimization,-1
1385,1386,Fair Short Paths in Vertex-Colored Graphs,-1
801,802,Partial-Label Regression,-1
831,832,"Non-stationary Risk-Sensitive Reinforcement Learning: Near-Optimal Dynamic Regret, Adaptive Detection, and Separation Design",-1
1466,1467,Graphix-T5: Mixing Pre-trained Transformers with Graph-Aware Layers for Text-to-SQL Parsing,-1
700,701,The Effect of Preferences in Abstract Argumentation under a Claim-Centric View,-1
1361,1362,Scalable Decision-Focused Learning in Restless Multi-Armed Bandits with Application to Maternal and Child Health,-1
1480,1481,DeAR: A Deep-Learning-Based Audio Re-recording Resilient Watermarking,-1
830,831,Provably Efficient Primal-Dual Reinforcement Learning for CMDPs with Non-stationary Objectives and Constraints,-1
829,830,Incremental Reinforcement Learning with Dual-Adaptive ε-Greedy Exploration,-1
705,706,From Width-Based Model Checking to Width-Based Automated Theorem Proving,-1
706,707,Model-Checking for Ability-Based Logics with Constrained Plans,-1
827,828,C-NTPP: Learning Cluster-Aware Neural Temporal Point Process,-1
713,714,Inconsistent Cores for ASP: The Perks and Perils of Non-monotonicity,-1
824,825,Stability-Based Generalization Analysis of the Asynchronous Decentralized SGD,-1
822,823,CrysGNN: Distilling Pre-trained Knowledge to Enhance Property Prediction for Crystalline Materials,-1
717,718,MAPS-KB: A Million-Scale Probabilistic Simile Knowledge Base,-1
1468,1469,TrOCR: Transformer-Based Optical Character Recognition with Pre-trained Models,-1
719,720,Conditional Syntax Splitting for Non-monotonic Inference Operators,-1
1465,1466,RESDSQL: Decoupling Schema Linking and Skeleton Parsing for Text-to-SQL,-1
737,738,Materialisation-Based Reasoning in DatalogMTL with Bounded Intervals,-1
1369,1370,Principled and Efficient Motif Finding for Structure Learning of Lifted Graphical Models,-1
1371,1372,Neural Diffeomorphic Non-uniform B-spline Flows,-1
1460,1461,UniSyn: An End-to-End Unified Model for Text-to-Speech and Singing Voice Synthesis,-1
1374,1375,Out-of-Distribution Generalization by Neural-Symbolic Joint Training,-1
727,728,Efficient Answer Enumeration in Description Logics with Functional Roles,-1
728,729,Distributed Spectrum-Based Fault Localization,-1
1455,1456,Cross-Modal Distillation for Speaker Recognition,-1
814,815,End-to-End Learning for Optimization via Constraint-Enforcing Approximators,-1
812,813,Tricking the Hashing Trick: A Tight Lower Bound on the Robustness of CountSketch to Adaptive Inputs,-1
1450,1451,Hierarchical Text Classification as Sub-hierarchy Sequence Generation,-1
1448,1449,Personalized Dialogue Generation with Persona-Adaptive Attention,-1
1446,1447,A Question-Answering Approach to Key Value Pair Extraction from Form-Like Document Images,-1
1445,1446,A Simple Yet Effective Subsequence-Enhanced Approach for Cross-Domain NER,-1
1444,1445,Feature Normalization and Cartography-Based Demonstrations for Prompt-Based Fine-Tuning on Emotion-Related Tasks,-1
1315,1316,Consensus Learning for Cooperative Multi-Agent Reinforcement Learning,-1
1314,1315,Subspace-Aware Exploration for Sparse-Reward Multi-Agent Tasks,-1
900,901,DrugOOD: Out-of-Distribution Dataset Curator and Benchmark for AI-Aided Drug Discovery - a Focus on Affinity Prediction Problems with Noise Annotations,-1
1253,1254,Enhanced Tensor Low-Rank and Sparse Representation Recovery for Incomplete Multi-View Clustering,-1
1245,1246,Neural Integro-Differential Equations,-1
1398,1399,OPT-GAN: A Broad-Spectrum Global Optimizer for Black-Box Problems by Learning Distribution,-1
1250,1251,Foresee What You Will Learn: Data Augmentation for Domain Generalization in Non-stationary Environment,-1
1705,1706,Robust Average-Reward Markov Decision Processes,-1
424,425,Tree-Structured Trajectory Encoding for Vision-and-Language Navigation,-1
1703,1704,Towards Verifying the Geometric Robustness of Large-Scale Neural Networks,-1
426,427,Debiased Fine-Tuning for Vision-Language Models by Prompt Regularization,-1
1701,1702,Conflicting Interactions among Protection Mechanisms for Machine Learning Models,-1
975,976,An Extreme-Adaptive Time Series Prediction Model Based on Probability-Enhanced LSTM Neural Networks,-1
1699,1700,Improving Robust Fariness via Balance Adversarial Training,-1
429,430,Gradient-Based Graph Attention for Scene Text Image Super-resolution,-1
430,431,RGBD1K: A Large-Scale Dataset and Benchmark for RGB-D Object Tracking,-1
972,973,Predictive Exit: Prediction of Fine-Grained Early Exits for Computation- and Energy-Efficient Inference,-1
1695,1696,Understanding and Enhancing Robustness of Concept-Based Models,-1
1254,1255,Denoising Multi-Similarity Formulation: A Self-Paced Curriculum-Driven Approach for Robust Metric Learning,-1
982,983,Policy-Independent Behavioral Metric-Based Representation for Deep Reinforcement Learning,-1
438,439,DASH: A Distributed and Parallelizable Algorithm for Size-Constrained Submodular Maximization,-1
443,444,Predict+Optimize for Packing and Covering LPs with Unknown Parameters in Constraints,-1
1683,1684,A Risk-Sensitive Approach to Policy Optimization,-1
1680,1681,PLMmark: A Secure and Robust Black-Box Watermarking Framework for Pre-trained Language Models,-1
1679,1680,WAT: Improve the Worst-Class Robustness in Adversarial Training,-1
1678,1679,Revisiting the Importance of Amplifying Bias for Debiasing,-1
450,451,Self-Supervised Primal-Dual Learning for Constrained Optimization,-1
958,959,ACE: Cooperative Multi-Agent Q-learning with Bidirectional Action-Dependency,-1
954,955,Goal-Conditioned Q-learning as Knowledge Distillation,-1
456,457,The Expressive Power of Ad-Hoc Constraints for Modelling CSPs,-1
458,459,"Eliminating the Impossible, Whatever Remains Must Be True: On Extracting and Applying Background Knowledge in the Context of Formal Explanations",-1
1669,1670,CodeAttack: Code-Based Adversarial Attacks for Pre-trained Programming Language Models,-1
1668,1669,Improving Adversarial Robustness with Self-Paced Hard-Class Pair Reweighting,-1
1667,1668,Redactor: A Data-Centric and Individualized Defense against Inference Attacks,-1
416,417,Polarization-Aware Low-Light Image Enhancement,-1
413,414,STOA-VLP: Spatial-Temporal Modeling of Object and Action for Video-Language Pre-training,-1
461,462,Win-Win: A Privacy-Preserving Federated Framework for Dual-Target Cross-Domain Recommendation,-1
1732,1733,Perception for General-purpose Robot Manipulation,-1
1746,1747,Towards Safe and Resilient Autonomy in Multi-Robot Systems,-1
371,372,Structure Flow-Guided Network for Real Depth Super-resolution,-1
987,988,Dual Label-Guided Graph Refinement for Multi-View Graph Clustering,-1
376,377,Learnable Blur Kernel for Single-Image Defocus Deblurring in the Wild,-1
1742,1743,Intelligent Planning for Large-Scale Multi-Robot Coordination,-1
986,987,Wasserstein Actor-Critic: Directed Exploration via Optimism for Continuous-Actions Control,-1
1740,1741,Recent Developments in Data-Driven Algorithms for Discrete Optimization,-1
380,381,PaRot: Patch-Wise Rotation-Invariant Network via Feature Disentanglement and Pose Restoration,-1
985,986,On the Expressive Flexibility of Self-Attention Matrices,-1
1238,1239,CEMA - Cost-Efficient Machine-Assisted Document Annotations,-1
390,391,A Simple Baseline for Multi-Camera 3D Object Detection,-1
1239,1240,Joint Multimodal Entity-Relation Extraction Based on Edge-Enhanced Graph Alignment Network and Word-Pair Relation Tagging,-1
393,394,TrEP: Transformer-Based Evidential Prediction for Pedestrian Intention with Uncertainty,-1
1733,1734,Cooperative Multi-Agent Learning in a Complex World: Challenges and Solutions,-1
398,399,Learning to Super-resolve Dynamic Scenes for Neuromorphic Spike Camera,-1
412,413,RSPT: Reconstruct Surroundings and Predict Trajectory for Generalizable Active Object Tracking,-1
983,984,Geometry-Aware Network for Domain Adaptive Semantic Segmentation,-1
1729,1730,Safety Validation of Learning-Based Autonomous Systems: A Multi-Fidelity Approach,-1
1728,1729,Can We Trust Fair-AI?,-1
401,402,MulGT: Multi-Task Graph-Transformer with Task-Aware Knowledge Injection and Domain Knowledge-Driven Pooling for Whole Slide Image Analysis,-1
1241,1242,Value-Consistent Representation Learning for Data-Efficient Reinforcement Learning,-1
404,405,Occupancy Planes for Single-View RGB-D Human Reconstruction,-1
1724,1725,QA Is the New KR: Question-Answer Pairs as Knowledge Bases,-1
1242,1243,Learning Conflict-Noticed Architecture for Multi-Task Learning,-1
1722,1723,Multimodal Propaganda Processing,-1
1243,1244,Quantum Multi-Agent Meta Reinforcement Learning,-1
409,410,Learning Semantic Degradation-Aware Guidance for Recognition-Driven Unsupervised Low-Light Image Enhancement,-1
410,411,Memory-Aided Contrastive Consensus Learning for Co-salient Object Detection,-1
1718,1719,Rethinking Safe Control in the Presence of Self-Seeking Humans,-1
411,412,MaskBooster: End-to-End Self-Training for Sparsely Supervised Instance Segmentation,-1
1269,1270,"Dynamic Ensemble of Low-Fidelity Experts: Mitigating NAS ""Cold-Start""",-1
950,951,Bespoke: A Block-Level Neural Network Optimization Framework for Low-Cost Deployment,-1
579,580,Decision-Making Context Interaction Network for Click-Through Rate Prediction,-1
1300,1301,Contrastive Identity-Aware Learning for Multi-Agent Value Decomposition,-1
542,543,Practical Cross-System Shilling Attacks with Limited Access to Data,-1
1617,1618,Joint Self-Supervised Image-Volume Representation Learning with Intra-inter Contrastive Clustering,-1
1616,1617,Carburacy: Summarization Models Tuning and Comparison in Eco-Sustainable Regimes with a Novel Carbon-Aware Accuracy,-1
544,545,TOT：Topology-Aware Optimal Transport for Multimodal Hate Detection,-1
545,546,Cross-Domain Few-Shot Graph Classification with a Reinforced Task Coordinator,-1
546,547,AutoSTL: Automated Spatio-Temporal Multi-Task Learning,-1
1611,1612,A Composite Multi-Attention Framework for Intraoperative Hypotension Early Warning,-1
1610,1611,Task-Adaptive Meta-Learning Framework for Advancing Spatial Generalizability,-1
915,916,An Efficient Algorithm for Fair Multi-Agent Multi-Armed Bandit with Low Regret,-1
1296,1297,Multi-Unit Auctions for Allocating Chance-Constrained Resources,-1
1607,1608,SimFair: A Unified Framework for Fairness-Aware Multi-Label Classification,-1
914,915,POEM: Polarization of Embeddings for Domain-Invariant Representations,-1
1298,1299,Intersection Coordination with Priority-Based Search for Autonomous Vehicles,-1
1299,1300,Solving Large-Scale Pursuit-Evasion Games Using Pre-trained Strategies,-1
913,914,Knowledge-Constrained Answer Generation for Open-Ended Video Question Answering,-1
920,921,Communication-Efficient Collaborative Best Arm Identification,-1
558,559,Principled Data-Driven Decision Support for Cyber-Forensic Investigations,-1
559,560,BETA-CD: A Bayesian Meta-Learned Cognitive Diagnosis Framework for Personalized Learning,-1
560,561,Set-to-Sequence Ranking-Based Concept-Aware Learning Path Recommendation,-1
1596,1597,MTDiag: An Effective Multi-Task Framework for Automatic Diagnosis,-1
563,564,Flow-Based Robust Watermarking with Invertible Noise Layer for Black-Box Distortions,-1
1304,1305,Memory-Augmented Theory of Mind Network,-1
566,567,MSDC: Exploiting Multi-State Power Consumption in Non-intrusive Load Monitoring Based on a Dual-CNN Model,-1
1592,1593,Critical Firms Prediction for Stemming Contagion Risk in Networked-Loans through Graph-Based Deep Reinforcement Learning,-1
1305,1306,Socially Optimal Non-discriminatory Restrictions for Continuous-Action Games,-1
570,571,Learning Chemical Rules of Retrosynthesis with Pre-training,-1
1306,1307,Fault-Tolerant Offline Multi-Agent Path Planning,-1
573,574,Heterogeneous Graph Learning for Multi-Modal Medical Data Analysis,-1
1307,1308,LaCAM: Search-Based Algorithm for Quick Multi-Agent Pathfinding,-1
906,907,Spatio-Temporal Meta-Graph Learning for Traffic Forecasting,-1
1292,1293,The Multi-Agent Transportation Problem,-1
527,528,Few-Shot Composition Learning for Image Retrieval with Prompt Tuning,-1
1662,1663,Out-of-Distribution Detection Is Not All You Need,-1
486,487,PDFormer: Propagation Delay-Aware Dynamic Long-Range Transformer for Traffic Flow Prediction,-1
948,949,Generalization Bounds for Inductive Matrix Completion in Low-Noise Settings,-1
465,466,Entity-Agnostic Representation Learning for Parameter-Efficient Knowledge Graph Embedding,-1
466,467,Dual Low-Rank Graph Autoencoder for Semantic and Topological Networks,-1
946,947,SpatialFormer: Semantic and Target Aware Attentions for Few-Shot Learning,-1
945,946,WLD-Reg: A Data-Dependent Within-Layer Diversity Regularizer,-1
476,477,Contrastive Pre-training with Adversarial Perturbations for Check-In Sequence Representation Learning,-1
480,481,SAH: Shifting-Aware Asymmetric Hashing for Reverse k Maximum Inner Product Search,-1
481,482,Learned Distributed Image Compression with Multi-Scale Patch Matching in Feature Domain,-1
1651,1652,Robust-by-Design Classification via Unitary-Gradient Neural Networks,-1
1650,1651,Attention-Conditioned Augmentations for Self-Supervised Anomaly Detection and Localization,-1
942,943,The Effect of Diversity in Meta-Learning,-1
1647,1648,Query-Based Hard-Image Retrieval for Object Detection at Test Time,-1
485,486,Spatio-Temporal Self-Supervised Learning for Traffic Flow Prediction,-1
1645,1646,Shielding in Resource-Constrained Goal POMDPs,-1
489,490,GLCC: A General Framework for Graph-Level Clustering,-1
526,527,Online Semi-supervised Learning with Mix-Typed Streaming Features,-1
494,495,Adaptive Low-Precision Training for Embeddings in Click-Through Rate Prediction,-1
935,936,Grouping Matrix Based Graph Pooling with Adaptive Number of Clusters,-1
1639,1640,A Continual Pre-training Approach to Tele-Triaging Pregnant Women in Kenya,-1
496,497,PPGenCDR: A Stable and Robust Framework for Privacy-Preserving Cross-Domain Recommendation,-1
1281,1282,Robust Temporal Smoothness in Multi-Task Learning,-1
1282,1283,Combining Adversaries with Anti-adversaries in Training,-1
502,503,Low-Resource Personal Attribute Prediction from Conversations,-1
507,508,FinalMLP: An Enhanced Two-Stream MLP Model for CTR Prediction,-1
1285,1286,Bayesian Cross-Modal Alignment Learning for Few-Shot Out-of-Distribution Generalization,-1
1630,1631,PateGail: A Privacy-Preserving Mobility Trajectory Generator with Imitation Learning,-1
927,928,Inverse-Reference Priors for Fisher Regularization of Bayesian Neural Networks,-1
520,521,Easy Begun Is Half Done: Spatial-Temporal Graph Modeling with ST-Curriculum Dropout,-1
925,926,Key Feature Replacement of In-Distribution Samples for Out-of-Distribution Detection,-1
1289,1290,SVP-T: A Shape-Level Variable-Position Transformer for Multivariate Time Series Classification,-1
1125,1126,Policy-Adaptive Estimator Selection for Off-Policy Evaluation,-1
