,Submission,Title,Cited
627,7865,Old can be Gold: Better Gradient Flow can Make Vanilla-GCNs Great Again,4
1658,4332,ATD: Augmenting CP Tensor Decomposition by Self Supervision,4
301,2620,Generalizing Bayesian Optimization with Decision-theoretic Entropies,4
1642,648,On the Strong Correlation Between Model Invariance and Generalization,4
2275,2179,Estimating and Explaining Model Performance When Both Covariates and Labels Shift,4
2095,4577,Algorithms that Approximate Data Removal: New Results and Limitations,4
2248,6470,Learning Superpoint Graph Cut for 3D Instance Segmentation,4
1343,11993,"Expected Frequency Matrices of Elections: Computation, Geometry, and Preference Learning",4
1436,466,TOIST: Task Oriented Instance Segmentation Transformer with Noun-Pronoun Distillation,4
2216,5823,RSA: Reducing Semantic Shift from Aggressive Augmentations for Self-supervised Learning,4
476,13028,Efficiency Ordering of Stochastic Gradient Descent,4
2003,6658,Using Partial Monotonicity in Submodular Maximization,4
2604,5694,Alleviating Adversarial Attacks on Variational Autoencoders with MCMC,4
2652,5097,Action-modulated midbrain dopamine activity arises from distributed control policies,4
2213,11879,Lifting Weak Supervision To Structured Prediction,4
1324,11198,Controlled Sparsity via Constrained Optimization or: How I Learned to Stop Tuning Penalties and Love Constraints,4
2617,7087,Sequence Model Imitation Learning with Unobserved Contexts,4
2618,5122,Double Check Your State Before Trusting It: Confidence-Aware Bidirectional Offline Model-Based Imagination,4
40,1038,Trajectory of Mini-Batch Momentum: Batch Size Saturation and Convergence in High Dimensions,4
2167,6872,"First Hitting Diffusion Models for Generating Manifold, Graph and Categorical Data",4
1344,7109,On the Global Convergence Rates of Decentralized Softmax Gradient Play in Markov Potential Games,4
1212,8481,Reinforcement Learning with Automated Auxiliary Loss Search,4
378,3172,Online Convex Optimization with Hard Constraints: Towards the Best of Two Worlds and Beyond,4
1923,5622,Asymmetric Temperature Scaling Makes Larger Networks Teach Well Again,4
1995,11403,Incentivizing Combinatorial Bandit Exploration,4
2816,6536,Composite Feature Selection Using Deep Ensembles,4
2630,4494,Redeeming intrinsic rewards via constrained optimization,4
13,7125,Timing is Everything: Learning to Act Selectively with Costly Actions and Budgetary Constraints,4
416,1358,Semi-Supervised Semantic Segmentation via Gentle Teaching Assistant,4
385,6750,Improved Algorithms for Neural Active Learning,4
1747,5372,Stimulative Training of Residual Networks: A Social Psychology Perspective of Loafing,4
1390,1864,Why Do Artificially Generated Data Help Adversarial Robustness,4
1758,769,Divert More Attention to Vision-Language Tracking,4
402,7518,Distributionally Adaptive Meta Reinforcement Learning,4
1300,5811,Communication Efficient Federated Learning for Generalized Linear Bandits,4
2594,4058,Verification and search algorithms for causal DAGs,4
52,1043,Inverse Game Theory for Stackelberg Games: the Blessing of Bounded Rationality,4
1439,8866,Experimental Design for Linear Functionals in Reproducing Kernel Hilbert Spaces,4
576,2816,coVariance Neural Networks,4
2670,661,Learning Multi-resolution Functional Maps with Spectral Attention for Robust Shape Matching,4
2148,9403,Movement Penalized Bayesian Optimization with Application to Wind Energy Systems,4
1229,11271,VisFIS: Visual Feature Importance Supervision with Right-for-the-Right-Reason Objectives,4
2794,10301,Look where you look! Saliency-guided Q-networks for generalization in visual Reinforcement Learning,4
2241,4878,Momentum Adversarial Distillation: Handling Large Distribution Shifts in Data-Free Knowledge Distillation,4
2572,9485,Proximal Point Imitation Learning,4
554,4320,Direct Advantage Estimation,4
1457,10749,DataMUX: Data Multiplexing for Neural Networks,4
551,3537,SInGE: Sparsity via Integrated Gradients Estimation of Neuron Relevance,4
2149,4931,Alleviating the Sample Selection Bias in Few-shot Learning by Removing Projection to the Centroid,4
70,10119,Grounded Video Situation Recognition,4
540,5545,GRASP: Navigating Retrosynthetic Planning with Goal-driven Policy,4
1256,2458,Bayesian Persuasion for Algorithmic Recourse,4
1695,3014,Sparse2Dense: Learning to Densify 3D Features for 3D Object Detection,4
1981,3834,Stochastic Multiple Target Sampling Gradient Descent,4
1698,3412,"Causal Identification under Markov equivalence: Calculus, Algorithm, and Completeness",4
347,11307,Template based Graph Neural Network with Optimal Transport Distances,4
348,3697,Rethinking Image Restoration for Object Detection,4
1274,2372,Recommender Forest for Efficient Retrieval,4
1276,3780,Improving Policy Learning via Language Dynamics Distillation,4
508,4463,Uncertainty Estimation Using Riemannian Model Dynamics for Offline Reinforcement Learning,4
56,5993,Offline Multi-Agent Reinforcement Learning with Knowledge Distillation,4
1287,9206,MAtt: A Manifold Attention Network for EEG Decoding,4
1775,1042,Semi-Discrete Normalizing Flows through Differentiable Tessellation,4
2326,11499,A Theoretical View on Sparsely Activated Networks,4
204,5856,Aligning individual brains with fused unbalanced Gromov Wasserstein,4
1635,9471,On the Learning Mechanisms in Physical Reasoning,4
2475,12349,Analyzing Data-Centric Properties for Graph Contrastive Learning,4
2455,10239,Regularized Molecular Conformation Fields,4
836,8393,CoNSoLe: Convex Neural Symbolic Learning,4
1535,10403,Beyond Rewards: a Hierarchical Perspective on Offline Multiagent Behavioral Analysis,4
228,7803,"VF-PS: How to Select Important Participants in Vertical Federated Learning, Efficiently and Securely?",4
229,2789,Out-of-Distribution Detection with An Adaptive Likelihood Ratio on Informative Hierarchical VAE,4
2369,4737,Neuron with Steady Response Leads to Better Generalization,4
2466,9814,On Sample Optimality in Personalized Collaborative and Federated Learning,4
2751,7550,Decomposed Knowledge Distillation for Class-Incremental Semantic Segmentation,4
1008,3199,"Retrieve, Reason, and Refine: Generating Accurate and Faithful Patient Instructions",4
2366,8887,Label Noise in Adversarial Training: A Novel Perspective to Study Robust Overfitting,4
2075,10977,A New Family of Generalization Bounds Using Samplewise Evaluated CMI,4
1016,7483,VectorAdam for Rotation Equivariant Geometry Optimization,4
2752,4750,Mirror Descent Maximizes Generalized Margin and Can Be Implemented Efficiently,4
977,609,4D Unsupervised Object Discovery,4
2754,9004,A Stochastic Linearized Augmented Lagrangian Method for Decentralized Bilevel Optimization,4
2074,6189,Order-Invariant Cardinality Estimators Are Differentially Private,4
792,11505,Single Model Uncertainty Estimation via Stochastic Data Centering,4
1518,5214,MaskPlace: Fast Chip Placement via Reinforced Visual Representation Learning,4
2122,10986,On the Adversarial Robustness of Mixture of Experts,4
2073,2178,PopArt: Efficient Sparse Regression and Experimental Design for Optimal Sparse Linear Bandits,4
1626,4534,On the convergence of policy gradient methods to Nash equilibria in general stochastic games,4
2482,11964,Communication Efficient Distributed Learning for Kernelized Contextual Bandits,4
242,9253,Learning interacting dynamical systems with latent Gaussian process ODEs,4
1040,8637,Adapting to Online Label Shift with Provable Guarantees,4
772,4932,Accelerated Linearized Laplace Approximation for Bayesian Deep Learning,4
2488,2257,Batch-Size Independent Regret Bounds for Combinatorial Semi-Bandits with Probabilistically Triggered Arms or Independent Arms,4
1952,1348,Faster Stochastic Algorithms for Minimax Optimization under Polyak-{\L}ojasiewicz Condition,4
2083,360,Orthogonal Transformer: An Efficient Vision Transformer Backbone with Token Orthogonalization,4
1632,11895,Uniqueness and Complexity of Inverse MDP Models,4
1836,4422,Improving Zero-Shot Generalization in Offline Reinforcement Learning using Generalized Similarity Functions,4
905,9825,Improved techniques for deterministic l2 robustness,4
1832,4779,Learning Manifold Dimensions with Conditional Variational Autoencoders,4
1564,3714,Approximate Value Equivalence,4
891,11785,Neural Differential Equations for Learning to Program Neural Nets Through Continuous Learning Rules,4
198,2040,SAViT: Structure-Aware Vision Transformer Pruning via Collaborative Optimization,4
196,11466,MoCoDA: Model-based Counterfactual Data Augmentation,4
195,10473,Intrinsic dimensionality estimation using Normalizing Flows,4
886,1413,OTKGE: Multi-modal Knowledge Graph Embeddings via Optimal Transport,4
884,3358,ELASTIC: Numerical Reasoning with Adaptive Symbolic Compiler,4
921,8455,Analyzing Lottery Ticket Hypothesis from PAC-Bayesian Theory Perspective,4
1561,3342,Sound and Complete Causal Identification with Latent Variables Given Local Background Knowledge,4
1560,7610,In What Ways Are Deep Neural Networks Invariant and How Should We Measure This?,4
1578,2298,Beyond Mahalanobis Distance for Textual OOD Detection,4
2449,7397,Fair Infinitesimal Jackknife: Mitigating the Influence of Biased Training Data Points Without Refitting,4
187,8269,Theoretical analysis of deep neural networks for temporally dependent observations,4
2402,11974,Fairness without Demographics through Knowledge Distillation,4
2401,6643,Distribution-Informed Neural Networks for Domain Adaptation Regression,4
216,1624,DISCO: Adversarial Defense with Local Implicit Functions,4
2736,8933,Inducing Equilibria via Incentives: Simultaneous Design-and-Play Ensures Global Convergence,4
951,5132,GT-GAN: General Purpose Time Series Synthesis with Generative Adversarial Networks,4
2388,12565,Best of Both Worlds Model Selection,4
856,817,MsSVT: Mixed-scale Sparse Voxel Transformer for 3D Object Detection on Point Clouds,4
1546,10613,Monte Carlo Tree Search based Variable Selection for High Dimensional Bayesian Optimization,4
1826,8097,Weighted Distillation with Unlabeled Examples,4
1825,7055,Fast Bayesian Coresets via Subsampling and Quasi-Newton Refinement,4
1540,4609,Oracle-Efficient Online Learning for Smoothed Adversaries,4
246,9301,Hyper-Representations as Generative Models: Sampling Unseen Neural Network Weights,4
2378,10593,Better SGD using Second-order Momentum,4
2496,6452,MissDAG: Causal Discovery in the Presence of Missing Data with Continuous Additive Noise Models,4
1057,9655,Lipschitz Bandits with Batched Feedback,4
756,11172,Adversarially Robust Learning with Tolerance,4
1653,10006,Fine-tuning Language Models over Slow Networks using Activation Quantization with Guarantees,3
1587,3589,Generating multivariate time series with COmmon Source CoordInated GAN (COSCI-GAN),3
958,2913,Biologically-Plausible Determinant Maximization Neural Networks for Blind Separation of Correlated Sources,3
491,1989,Transformer-based Working Memory for Multiagent Reinforcement Learning with Action Parsing,3
1298,12141,The Role of Baselines in Policy Gradient Optimization,3
1299,4724,ConfounderGAN: Protecting Image Data Privacy with Causal Confounder,3
1913,1451,Identifiability and generalizability from multiple experts in Inverse Reinforcement Learning,3
2599,7281,Layer Freezing & Data Sieving: Missing Pieces of a Generic Framework for Sparse Training,3
2441,10813,MACK: Multimodal Aligned Conceptual Knowledge for Unpaired Image-text Matching,3
1096,3368,Explainability Via Causal Self-Talk,3
1827,3420,Extracting computational mechanisms from neural data using low-rank RNNs,3
2499,9580,On Optimal Learning Under Targeted Data Poisoning,3
2518,12305,A Unified Framework for Alternating Offline Model Training and Policy Learning,3
860,8548,Quantum Speedups of Optimizing Approximately Convex Functions with Applications to Logarithmic Regret Stochastic Convex Bandits,3
1310,8761,Single Loop Gaussian Homotopy Method for Non-convex Optimization,3
1928,8667,Bridging the Gap from Asymmetry Tricks to Decorrelation Principles in Non-contrastive Self-supervised Learning,3
1721,11126,Evaluating Robustness to Dataset Shift via Parametric Robustness Sets,3
467,5444,Causality-driven Hierarchical Structure Discovery for Reinforcement Learning,3
1954,11873,Learning Audio-Visual Dynamics Using Scene Graphs for Audio Source Separation,3
2215,7866,Faster Deep Reinforcement Learning with Slower Online Network,3
41,4844,"Continual learning: a feature extraction formalization, an efficient algorithm, and fundamental obstructions",3
460,4475,Near-Optimal Randomized Exploration for Tabular Markov Decision Processes,3
2091,9685,Adjoint-aided inference of Gaussian process driven differential equations,3
2439,9818,Augmented RBMLE-UCB Approach for Adaptive Control of Linear Quadratic Systems,3
1958,6581,AutoML Two-Sample Test,3
1643,8346,Exploiting the Relationship Between Kendall's Rank Correlation and Cosine Similarity for Attribution Protection,3
751,9171,Assistive Teaching of Motor Control Tasks to Humans,3
266,9000,Batch Bayesian optimisation via density-ratio estimation with guarantees,3
2443,11117,MorphTE: Injecting Morphology in Tensorized Embeddings,3
2211,9630,Meta-ticket: Finding optimal subnetworks for few-shot learning within randomly initialized neural networks,3
851,5455,"Learning to Reason with Neural Networks: Generalization, Unseen Data and Boolean Measures",3
